"name","category","license","license_url","icon_url","title","slug","description","downloads","rating","created_at","url","json_url","download_url","status_detail","downloads_shortened","games_detail","latest_release_version","latest_release_version_formatted","latest_release_at","latest_release_at_atom","author","author_icon_url","author_id","tags_all","created_at_atom","updated_at_atom","watchers","watchers_shortened","badges"
"RecyclerTeleport","2","mit",,"https://assets.umod.org/images/icons/plugin/5c3bdab2c695e.png","Recycler Teleport","recycler-teleport","Teleports player to a random recycler on command","103","0.00","2019-01-14 00:37:06","https://umod.org/plugins/recycler-teleport","https://umod.org/plugins/recycler-teleport.json","https://umod.org/plugins/RecyclerTeleport.cs","@{value=1; message=; text=Published; icon=check; class=success}","103","System.Object[]","0.0.2","v0.0.2","2019-01-19 23:10:38","2019-01-19T23:10:38+00:00","Norn","https://assets.umod.org/images/icons/user/5c466b2d48492.png","wJ5vDV2KbY","rust,teleportation,recycler","2019-01-14T00:37:06Z","2019-02-12T13:38:36Z","3","3",""
"RemoveDefaultRadiation","2",,,,"Remove Default Radiation","remove-default-radiation","Removes default radiation zones, for use with plugins that enable server radiation","953","0.00","2018-08-03 02:41:33","https://umod.org/plugins/remove-default-radiation","https://umod.org/plugins/remove-default-radiation.json","https://umod.org/plugins/RemoveDefaultRadiation.cs","@{value=1; message=; text=Published; icon=check; class=success}","953","System.Object[]","0.1.0","v0.1.0","2018-08-03 02:41:39","2018-08-03T02:41:39+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,mechanics,removal","2018-08-03T02:41:33Z","2019-02-12T16:38:21Z","24","24",""
"RemoveVanilla","2","mit",,"https://assets.umod.org/images/icons/plugin/5c18f3f4ba7f9.png","Remove Vanilla","remove-vanilla","Remove without any useless things","472","0.00","2018-12-18 13:17:33","https://umod.org/plugins/remove-vanilla","https://umod.org/plugins/remove-vanilla.json","https://umod.org/plugins/RemoveVanilla.cs","@{value=1; message=; text=Published; icon=check; class=success}","472","System.Object[]","1.2.1","v1.2.1","2019-01-16 05:23:24","2019-01-16T05:23:24+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,remove,vanilla","2018-12-18T13:17:33Z","2019-02-12T13:38:49Z","10","10",""
"RepairTool","2",,,"https://assets.umod.org/images/icons/plugin/5b63be8fe01d3.jpg","Repair Tool","repair-tool","Repair any entity that has health","454","0.00","2018-08-03 02:31:43","https://umod.org/plugins/repair-tool","https://umod.org/plugins/repair-tool.json","https://umod.org/plugins/RepairTool.cs","@{value=1; message=; text=Published; icon=check; class=success}","454","System.Object[]","0.1.3","v0.1.3","2018-08-03 02:31:49","2018-08-03T02:31:49+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:31:43Z","2019-02-12T13:38:57Z","17","17",""
"ReplaceOnBroken","2",,,"https://assets.umod.org/images/icons/plugin/5b63969eeba30.jpg","Replace On Broken","replace-on-broken","Replaces the active broken item with a not broken item if in inventory","352","0.00","2018-08-02 23:41:18","https://umod.org/plugins/replace-on-broken","https://umod.org/plugins/replace-on-broken.json","https://umod.org/plugins/ReplaceOnBroken.cs","@{value=1; message=; text=Published; icon=check; class=success}","352","System.Object[]","2.1.1","v2.1.1","2018-08-02 23:41:27","2018-08-02T23:41:27+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,imported","2018-08-02T23:41:18Z","2019-02-12T13:39:01Z","10","10",""
"Replenish","2",,,"https://assets.umod.org/images/icons/plugin/5b6394748445e.jpg","Replenish","replenish","Easily reset/replenish loot in storage boxes and containers after a certain amount of time.","275","0.00","2018-08-02 23:32:04","https://umod.org/plugins/replenish","https://umod.org/plugins/replenish.json","https://umod.org/plugins/Replenish.cs","@{value=1; message=; text=Published; icon=check; class=success}","275","System.Object[]","1.3.3","v1.3.3","","","","","0","rust,imported,unmaintained","2018-08-02T23:32:04Z","2019-02-12T13:39:08Z","13","13",""
"ResearchBlock","2","mit",,"https://assets.umod.org/images/icons/plugin/5c2e32c657a0d.png","Research Block","research-block","Allows to block researching several items","122","0.00","2019-01-03 16:04:30","https://umod.org/plugins/research-block","https://umod.org/plugins/research-block.json","https://umod.org/plugins/ResearchBlock.cs","@{value=1; message=; text=Published; icon=check; class=success}","122","System.Object[]","1.0.0","v1.0.0","2019-01-03 16:04:30","2019-01-03T16:04:30+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,research,blueprints,block","2019-01-03T16:04:30Z","2019-02-12T04:33:04Z","4","4",""
"ResearchControl","2",,,,"Research Control","research-control","This plugin allows you to manage all what can be done with the research table. Speed and cost.","220","0.00","2018-08-05 22:11:16","https://umod.org/plugins/research-control","https://umod.org/plugins/research-control.json","https://umod.org/plugins/ResearchControl.cs","@{value=1; message=; text=Published; icon=check; class=success}","220","System.Object[]","1.0.4","v1.0.4","","","","","0","rust,imported","2018-08-05T22:11:16Z","2019-02-12T13:39:16Z","1","1",""
"ResetCodeLocks","2",,,"https://assets.umod.org/images/icons/plugin/5b677ffc8b70f.jpg","Reset Code Locks","reset-code-locks","Simple Plugin that allows players to reset the code lock (guest/main) on all their locks","344","0.00","2018-08-05 22:53:48","https://umod.org/plugins/reset-code-locks","https://umod.org/plugins/reset-code-locks.json","https://umod.org/plugins/ResetCodeLocks.cs","@{value=1; message=; text=Published; icon=check; class=success}","344","System.Object[]","1.0.2","v1.0.2","2018-08-05 22:53:54","2018-08-05T22:53:54+00:00","Absolut","","0D25jDdKzj","rust,imported","2018-08-05T22:53:48Z","2019-02-12T13:39:25Z","5","5",""
"RespawnBalance","2",,,"https://assets.umod.org/images/icons/plugin/5b6775e519140.jpg","Respawn Balance","respawn-balance","Balances respawning so players value their life.","263","0.00","2018-08-05 22:10:45","https://umod.org/plugins/respawn-balance","https://umod.org/plugins/respawn-balance.json","https://umod.org/plugins/RespawnBalance.cs","@{value=1; message=; text=Published; icon=check; class=success}","263","System.Object[]","1.0.1","v1.0.1","2018-08-05 22:10:50","2018-08-05T22:10:50+00:00","JakeRich","https://assets.umod.org/images/icons/user/5bdc5d31f280a.jpg","MoKpQ6Jgr3","rust,imported","2018-08-05T22:10:45Z","2019-02-12T13:39:29Z","0","0",""
"RespawnProtection","2","mit",,,"Respawn Protection","respawn-protection","Protect fresh respawned players","245","0.00","2018-08-05 22:01:06","https://umod.org/plugins/respawn-protection","https://umod.org/plugins/respawn-protection.json","https://umod.org/plugins/RespawnProtection.cs","@{value=1; message=; text=Published; icon=check; class=success}","245","System.Object[]","1.2.8","v1.2.8","2018-08-05 22:01:13","2018-08-05T22:01:13+00:00","sami37","https://assets.umod.org/images/icons/user/5b8a8f0aec838.jpg","Pl1yl6Lgao","rust,imported","2018-08-05T22:01:06Z","2019-02-12T13:39:33Z","3","3",""
"Respawner","2",,,,"Respawner","respawner","Automatically respawns players with permission and optionally wakes them up","430","0.00","2018-07-25 02:35:19","https://umod.org/plugins/respawner","https://umod.org/plugins/respawner.json","https://umod.org/plugins/Respawner.cs","@{value=1; message=; text=Published; icon=check; class=success}","430","System.Object[]","1.0.3","v1.0.3","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,respawning,mechanics","2018-07-25T02:35:19Z","2019-02-12T13:39:37Z","2","2",""
"RestoreUponDeath","2",,,,"Restore Upon Death","restore-upon-death","Restores player inventories on death and removes the items from their corpse","651","0.00","2018-08-03 02:30:28","https://umod.org/plugins/restore-upon-death","https://umod.org/plugins/restore-upon-death.json","https://umod.org/plugins/RestoreUponDeath.cs","@{value=1; message=; text=Published; icon=check; class=success}","651","System.Object[]","0.2.0","v0.2.0","2018-08-03 02:30:36","2018-08-03T02:30:36+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,mechanics,persistence","2018-08-03T02:30:28Z","2019-02-12T19:25:44Z","19","19",""
"ReviveArrows","2",,,"https://assets.umod.org/images/icons/plugin/5b6770ad59e58.jpg","Revive Arrows","revive-arrows","Easily revive your teammates/fellow players with arrows.","213","0.00","2018-08-05 21:48:29","https://umod.org/plugins/revive-arrows","https://umod.org/plugins/revive-arrows.json","https://umod.org/plugins/ReviveArrows.cs","@{value=1; message=; text=Published; icon=check; class=success}","213","System.Object[]","1.0.1","v1.0.1","","","","","0","rust,imported","2018-08-05T21:48:29Z","2019-02-12T13:39:45Z","2","2",""
"Robbery","2",,,,"Robbery","robbery","Players can steal money, points, and/or items from other players","446","0.00","2018-07-25 02:35:19","https://umod.org/plugins/robbery","https://umod.org/plugins/robbery.json","https://umod.org/plugins/Robbery.cs","@{value=1; message=; text=Published; icon=check; class=success}","446","System.Object[]","4.1.4","v4.1.4","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,fun,items,economy","2018-07-25T02:35:19Z","2019-02-12T13:39:56Z","4","4",""
"RockBlock","2",,,"https://assets.umod.org/images/icons/plugin/5b6395414f532.jpg","Rock Block","rock-block","Blocks players from building in rocks","493","0.00","2018-08-02 23:35:29","https://umod.org/plugins/rock-block","https://umod.org/plugins/rock-block.json","https://umod.org/plugins/RockBlock.cs","@{value=1; message=; text=Published; icon=check; class=success}","493","System.Object[]","1.1.1","v1.1.1","2018-10-24 21:29:09","2018-10-24T21:29:09+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,anticheat,administration,restrictions","2018-08-02T23:35:29Z","2019-02-12T17:39:45Z","12","12",""
"RotatingBillboards","2",,,,"Rotating Billboards","rotating-billboards","Create signs that rotate on the spot","318","0.00","2018-08-03 02:31:27","https://umod.org/plugins/rotating-billboards","https://umod.org/plugins/rotating-billboards.json","https://umod.org/plugins/RotatingBillboards.cs","@{value=1; message=; text=Published; icon=check; class=success}","318","System.Object[]","0.1.3","v0.1.3","2018-08-03 02:31:34","2018-08-03T02:31:34+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:31:27Z","2019-02-12T13:40:17Z","5","5",""
"RotatingDeathBags","2",,,,"Rotating Death Bags","rotating-death-bags","Make dropped item containers float and rotate","235","0.00","2018-08-03 02:36:57","https://umod.org/plugins/rotating-death-bags","https://umod.org/plugins/rotating-death-bags.json","https://umod.org/plugins/RotatingDeathBags.cs","@{value=1; message=; text=Published; icon=check; class=success}","235","System.Object[]","0.1.0","v0.1.0","2018-08-03 02:37:03","2018-08-03T02:37:03+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:36:57Z","2019-02-12T13:40:21Z","7","7",""
"RunningMan","2","none",,"https://assets.umod.org/images/icons/plugin/5b67734ce63ac.jpg","Running Man","running-man","Plugin running man is designated to provide a random event while you are playing in a server.","386","0.00","2018-08-05 21:59:40","https://umod.org/plugins/running-man","https://umod.org/plugins/running-man.json","https://umod.org/plugins/RunningMan.cs","@{value=1; message=; text=Published; icon=check; class=success}","386","System.Object[]","1.6.3","v1.6.3","2018-08-05 21:59:47","2018-08-05T21:59:47+00:00","sami37","https://assets.umod.org/images/icons/user/5b8a8f0aec838.jpg","Pl1yl6Lgao","rust,rewards,event,fun","2018-08-05T21:59:40Z","2019-02-12T14:54:44Z","6","6",""
"Kits","2","none",,"https://assets.umod.org/images/icons/plugin/5b910ab50f5d1.png","Rust Kits","rust-kits","Item kits, autokits, kit cooldowns, and more","12023","0.00","2018-08-30 00:50:08","https://umod.org/plugins/rust-kits","https://umod.org/plugins/rust-kits.json","https://umod.org/plugins/Kits.cs","@{value=1; message=; text=Published; icon=check; class=success}","12.0K","System.Object[]","3.2.93","v3.2.93","2018-08-30 03:27:40","2018-08-30T03:27:40+00:00","Jacob","","GDdKxV5VER","rust,imported,items,rewards","2018-08-30T00:50:08Z","2019-02-12T19:37:24Z","341","341",""
"Lottery","2",,,"https://assets.umod.org/images/icons/plugin/5b676c03016a8.jpg","Rust Lottery","rust-lottery","Allows players to roll number to win more money or points","488","0.00","2018-08-05 21:28:35","https://umod.org/plugins/rust-lottery","https://umod.org/plugins/rust-lottery.json","https://umod.org/plugins/Lottery.cs","@{value=1; message=; text=Published; icon=check; class=success}","488","System.Object[]","1.2.5","v1.2.5","2018-08-05 21:28:40","2018-08-05T21:28:40+00:00","sami37","https://assets.umod.org/images/icons/user/5b8a8f0aec838.jpg","Pl1yl6Lgao","rust,rewards,fun","2018-08-05T21:28:35Z","2019-02-12T15:01:44Z","14","14",""
"Notice","2",,,"https://assets.umod.org/images/icons/plugin/5b6383e249da1.jpg","Rust Notice","rust-notice","Notice players anonymously","46","0.00","2018-08-02 22:21:22","https://umod.org/plugins/rust-notice","https://umod.org/plugins/rust-notice.json","https://umod.org/plugins/Notice.cs","@{value=1; message=; text=Published; icon=check; class=success}","46","System.Object[]","1.0.1","v1.0.1","2018-08-02 22:21:29","2018-08-02T22:21:29+00:00","LaserHydra","https://assets.umod.org/images/icons/user/5b5bc6885b278.png","0D25jdKzjG","rust,imported","2018-08-02T22:21:22Z","2019-02-12T13:40:40Z","0","0",""
"RustNotifications","2",,,,"Rust Notifications","rust-notifications","Rust plugin to notify when someone connects/disconnects from the server/when structures are attacked","608","0.00","2018-08-05 22:58:33","https://umod.org/plugins/rust-notifications","https://umod.org/plugins/rust-notifications.json","https://umod.org/plugins/RustNotifications.cs","@{value=1; message=; text=Published; icon=check; class=success}","608","System.Object[]","0.9.2","v0.9.2","","","","","0","rust,imported","2018-08-05T22:58:33Z","2019-02-12T13:40:44Z","20","20",""
"RustRewards","2","mit",,"https://assets.umod.org/images/icons/plugin/5c39dada717b7.jpg","Rust Rewards","rust-rewards","Rewards players for activity, looting, killing and farming with in game money","1033","0.00","2018-07-25 02:35:19","https://umod.org/plugins/rust-rewards","https://umod.org/plugins/rust-rewards.json","https://umod.org/plugins/RustRewards.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.0K","System.Object[]","2.2.6","v2.2.6","2019-02-06 18:27:21","2019-02-06T18:27:21+00:00","mspeedie","https://assets.umod.org/images/icons/user/5b5c36c6b9361.png","QNMy3bb5Az","rust,rewards,fun,economy","2018-07-25T02:35:19Z","2019-02-12T19:34:09Z","48","48",""
"FriendlyFire","2",,,"https://assets.umod.org/images/icons/plugin/5b679eb07ee63.jpg","Rust:IO Friendly Fire","rustio-friendly-fire","Disables friendly fire for Rust:IO friends","1908","0.00","2018-08-06 01:04:48","https://umod.org/plugins/rustio-friendly-fire","https://umod.org/plugins/rustio-friendly-fire.json","https://umod.org/plugins/FriendlyFire.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.9K","System.Object[]","1.6.0","v1.6.0","2018-08-06 01:04:54","2018-08-06T01:04:54+00:00","dcode","https://assets.umod.org/images/icons/user/5b3be1821209b.jpg","azmKaLyWYM","rust,imported,friends","2018-08-06T01:04:48Z","2019-02-12T15:03:30Z","89","89",""
"Rustcord","2",,,"https://assets.umod.org/images/icons/plugin/5b6770420e49b.jpg","Rustcord","rustcord","Complete Discord server monitoring for Rust","1398","0.00","2018-08-05 21:46:42","https://umod.org/plugins/rustcord","https://umod.org/plugins/rustcord.json","https://umod.org/plugins/Rustcord.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.4K","System.Object[]","1.1.1","v1.1.1","2018-08-26 20:28:39","2018-08-26T20:28:39+00:00","OuTSMoKE","https://assets.umod.org/images/icons/user/5b7b09575e872.jpg?uid=5b7b096ae264e","oYqKQYJK3B","rust,discord,integration","2018-08-05T21:46:42Z","2019-02-12T14:19:26Z","79","79",""
"SafeTraps","2",,,"https://assets.umod.org/images/icons/plugin/5b67711583adf.jpg","Safe Traps","safe-traps","Traps won't be triggered by the person placing them","313","0.00","2018-08-05 21:50:13","https://umod.org/plugins/safe-traps","https://umod.org/plugins/safe-traps.json","https://umod.org/plugins/SafeTraps.cs","@{value=1; message=; text=Published; icon=check; class=success}","313","System.Object[]","1.0.0","v1.0.0","2018-08-05 21:50:20","2018-08-05T21:50:20+00:00","JakeRich","https://assets.umod.org/images/icons/user/5bdc5d31f280a.jpg","MoKpQ6Jgr3","rust,imported","2018-08-05T21:50:13Z","2019-02-12T14:36:14Z","5","5",""
"SafetyBarrel","2","mit",,"https://assets.umod.org/images/icons/plugin/5bca7b6e7bf87.png","Safety Barrel","safety-barrel","Hides players from NPCs while wearing the halloween barrel costume","280","0.00","2018-10-20 00:46:46","https://umod.org/plugins/safety-barrel","https://umod.org/plugins/safety-barrel.json","https://umod.org/plugins/SafetyBarrel.cs","@{value=1; message=; text=Published; icon=check; class=success}","280","System.Object[]","0.0.7","v0.0.7","2018-12-02 07:32:40","2018-12-02T07:32:40+00:00","Panduck","https://assets.umod.org/images/icons/user/5bca7bbabc000.png","0EKYYzJKXv","rust,halloween,barrel,pve","2018-10-20T00:46:46Z","2019-02-12T13:41:14Z","8","8",""
"SaveAnnouncer","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e7c4ca9.png","Save Announcer","save-announcer","Announces to all players when the server saves","1134","0.00","2018-07-25 02:35:19","https://umod.org/plugins/save-announcer","https://umod.org/plugins/save-announcer.json","https://umod.org/plugins/SaveAnnouncer.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.1K","System.Object[]","1.0.4","v1.0.4","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,administration,notifications","2018-07-25T02:35:19Z","2019-02-12T15:05:03Z","25","25",""
"SaveMyMap","2",,,"https://assets.umod.org/images/icons/plugin/5b676caa73db6.jpg","Save My Map","save-my-map","A save location bridge to support a better map save revision","732","0.00","2018-08-05 21:31:22","https://umod.org/plugins/save-my-map","https://umod.org/plugins/save-my-map.json","https://umod.org/plugins/SaveMyMap.cs","@{value=1; message=; text=Published; icon=check; class=success}","732","System.Object[]","1.3.4","v1.3.4","2018-08-05 21:31:30","2018-08-05T21:31:30+00:00","FuJiCuRa","https://assets.umod.org/images/icons/user/5b3cf8f46c05c.png","wMoKpkyr3D","rust,backup,maintenance","2018-08-05T21:31:22Z","2019-02-12T13:41:24Z","23","23",""
"Scoreboards","2",,,,"Scoreboards","scoreboards","Provides a simple scoreboard API system","676","0.00","2018-08-02 22:19:56","https://umod.org/plugins/scoreboards","https://umod.org/plugins/scoreboards.json","https://umod.org/plugins/Scoreboards.cs","@{value=1; message=; text=Published; icon=check; class=success}","676","System.Object[]","1.0.0","v1.0.0","2018-08-02 22:20:01","2018-08-02T22:20:01+00:00","LaserHydra","https://assets.umod.org/images/icons/user/5b5bc6885b278.png","0D25jdKzjG","rust,api,scoring","2018-08-02T22:19:56Z","2019-02-12T13:41:28Z","4","4",""
"SDonate","2",,,"https://assets.umod.org/images/icons/plugin/5b677cb6a71a1.jpg","SDonate","sdonate","Automatically process donations with SDonate","1165","0.00","2018-08-05 22:39:50","https://umod.org/plugins/sdonate","https://umod.org/plugins/sdonate.json","https://umod.org/plugins/SDonate.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.2K","System.Object[]","1.7.7","v1.7.7","","","","","0","rust,donations,automation,unmaintained","2018-08-05T22:39:50Z","2019-02-12T13:41:32Z","37","37",""
"SecurityLights","2",,,"https://assets.umod.org/images/icons/plugin/5b67752592025.jpg","Security Lights","security-lights","Search light targeting system","1362","0.00","2018-08-05 22:07:33","https://umod.org/plugins/security-lights","https://umod.org/plugins/security-lights.json","https://umod.org/plugins/SecurityLights.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.4K","System.Object[]","1.1.4","v1.1.4","2018-08-05 22:07:39","2018-08-05T22:07:39+00:00","S0N0FBISCUIT","https://assets.umod.org/images/icons/user/5bcb6a3e45ab2.jpg","7O3gGq0yaP","rust,imported","2018-08-05T22:07:33Z","2019-02-12T13:41:41Z","51","51",""
"ServerChat","2","mit",,"https://assets.umod.org/images/icons/plugin/5c5b9cf10e26d.png","Server Chat","server-chat","Replaces the default server chat icon and prefix","88","0.00","2019-01-13 14:57:47","https://umod.org/plugins/server-chat","https://umod.org/plugins/server-chat.json","https://umod.org/plugins/ServerChat.cs","@{value=1; message=; text=Published; icon=check; class=success}","88","System.Object[]","1.1.1","v1.1.1","2019-01-23 01:15:26","2019-01-23T01:15:26+00:00","Tricky","https://assets.umod.org/images/icons/user/5c45ed524620c.png","YqKQZ0Eg3B","rust,console,server,chat,prefix,default","2019-01-13T14:57:47Z","2019-02-12T16:07:48Z","8","8",""
"ServerInfo","2",,,"https://assets.umod.org/images/icons/plugin/5b677c63df99b.jpg","Server Info","server-info","Adds an in-game UI with custom text and images","3952","0.00","2018-08-05 22:38:27","https://umod.org/plugins/server-info","https://umod.org/plugins/server-info.json","https://umod.org/plugins/ServerInfo.cs","@{value=1; message=; text=Published; icon=check; class=success}","4.0K","System.Object[]","0.5.3","v0.5.3","2018-08-05 22:38:34","2018-08-05T22:38:34+00:00","FuJiCuRa","https://assets.umod.org/images/icons/user/5b3cf8f46c05c.png","wMoKpkyr3D","rust,gui,welcome","2018-08-05T22:38:27Z","2019-02-12T18:42:36Z","183","183",""
"ServerRewards","2",,,"https://assets.umod.org/images/icons/plugin/5b63be585b337.jpg","Server Rewards","server-rewards","Earn reward points in various ways and spend them on many different options in the GUI reward store","3785","0.00","2018-08-03 02:30:48","https://umod.org/plugins/server-rewards","https://umod.org/plugins/server-rewards.json","https://umod.org/plugins/ServerRewards.cs","@{value=1; message=; text=Published; icon=check; class=success}","3.8K","System.Object[]","0.4.67","v0.4.67","2018-09-04 07:45:41","2018-09-04T07:45:41+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,rewards,gui,points,imported","2018-08-03T02:30:48Z","2019-02-12T15:12:19Z","136","136",""
"SharedDoors","2",,,"https://assets.umod.org/images/icons/plugin/5b67769b89114.jpg","Shared Doors","shared-doors","Sharing doors with friends via the tool cupboard.","1495","0.00","2018-08-05 22:13:47","https://umod.org/plugins/shared-doors","https://umod.org/plugins/shared-doors.json","https://umod.org/plugins/SharedDoors.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.5K","System.Object[]","0.7.8","v0.7.8","2018-08-05 22:13:53","2018-08-05T22:13:53+00:00","dbteku","","L15dlmY5mQ","rust,imported","2018-08-05T22:13:47Z","2019-02-12T17:22:52Z","25","25",""
"SharpAutoCodeLocks","2","none",,"https://assets.umod.org/images/icons/plugin/5c44dfa12bbb3.png","Sharp Auto Code Locks","sharp-auto-code-locks","Automagically adds a codelock to a door with a set pin","266","0.00","2018-12-24 22:23:30","https://umod.org/plugins/sharp-auto-code-locks","https://umod.org/plugins/sharp-auto-code-locks.json","https://umod.org/plugins/SharpAutoCodeLocks.cs","@{value=1; message=; text=Published; icon=check; class=success}","266","System.Object[]","1.1.1","v1.1.1","2019-02-10 19:21:40","2019-02-10T19:21:40+00:00","NoSharp","","O3gGeY8yaP","rust,automation,codelocks,doors","2018-12-24T22:23:30Z","2019-02-12T19:26:16Z","11","11",""
"ShootToBan","2",,,"https://assets.umod.org/images/icons/plugin/5ba24a445a4f8.png","Shoot To Ban","shoot-to-ban","Make banning players easy, with just shooting your gun.","1075","0.00","2018-08-05 21:57:51","https://umod.org/plugins/shoot-to-ban","https://umod.org/plugins/shoot-to-ban.json","https://umod.org/plugins/ShootToBan.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.1K","System.Object[]","1.1.0","v1.1.0","2018-12-28 09:27:55","2018-12-28T09:27:55+00:00","Death","https://assets.umod.org/images/icons/user/5c56cc6da8c19.png","0GjKwLgL1Q","rust,mechanics","2018-08-05T21:57:51Z","2019-02-12T13:42:13Z","3","3",""
"ShrinkingRadZone","2",,,"https://assets.umod.org/images/icons/plugin/5b63c03b012eb.jpg","Shrinking Radiation Zones","shrinking-radiation-zones","A true shrinking radiation zone","895","0.00","2018-08-03 02:38:51","https://umod.org/plugins/shrinking-radiation-zones","https://umod.org/plugins/shrinking-radiation-zones.json","https://umod.org/plugins/ShrinkingRadZone.cs","@{value=1; message=; text=Published; icon=check; class=success}","895","System.Object[]","0.1.2","v0.1.2","2018-08-03 02:38:56","2018-08-03T02:38:56+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:38:51Z","2019-02-12T19:19:17Z","0","0",""
"SignArtist","2",,,"https://assets.umod.org/images/icons/plugin/5b6774e6e22df.jpg","Sign Artist","sign-artist","Load custom images to signs from a remote URL","3295","0.00","2018-08-05 22:06:30","https://umod.org/plugins/sign-artist","https://umod.org/plugins/sign-artist.json","https://umod.org/plugins/SignArtist.cs","@{value=1; message=; text=Published; icon=check; class=success}","3.3K","System.Object[]","1.1.2","v1.1.2","2018-08-05 22:06:36","2018-08-05T22:06:36+00:00","Mughisi","","pjryLngNBR","rust,imported","2018-08-05T22:06:30Z","2019-02-12T19:24:48Z","218","218",""
"SignBan","2",,,"https://assets.umod.org/images/icons/plugin/5ba97225a96ad.png","Sign Ban","sign-ban","Prevents players from updating signs","740","0.00","2018-08-05 22:07:49","https://umod.org/plugins/sign-ban","https://umod.org/plugins/sign-ban.json","https://umod.org/plugins/SignBan.cs","@{value=1; message=; text=Published; icon=check; class=success}","740","System.Object[]","1.0.1","v1.0.1","2018-08-05 22:07:55","2018-08-05T22:07:55+00:00","Tori1157","https://assets.umod.org/images/icons/user/5b3bc670cba08.jpg?uid=5b3bc71d78abd","kwmgDZy2Z3","rust,moderation,signs","2018-08-05T22:07:49Z","2019-02-12T13:42:25Z","6","6",""
"SignChecker","2","none",,"https://assets.umod.org/images/icons/plugin/5bd47e49daa5f.jpg","Sign Checker","sign-checker","Provides a way to check the last editor of signs","610","0.00","2018-08-11 16:42:13","https://umod.org/plugins/sign-checker","https://umod.org/plugins/sign-checker.json","https://umod.org/plugins/SignChecker.cs","@{value=1; message=; text=Published; icon=check; class=success}","610","System.Object[]","1.1.5","v1.1.5","2018-10-26 15:26:21","2018-10-26T15:26:21+00:00","Scarylaggy","https://assets.umod.org/images/icons/user/5bb91f2f9964c.jpg","GDdKxrn5VE","rust,moderation,signs,admin","2018-08-11T16:42:13Z","2019-02-12T13:42:29Z","16","16",""
"SignTracker","2",,,"https://assets.umod.org/images/icons/plugin/5b6396b846a40.jpg","Sign Tracker","sign-tracker","Track who last updated a sign with name and Steam ID, and optional logging","970","0.00","2018-08-02 23:41:44","https://umod.org/plugins/sign-tracker","https://umod.org/plugins/sign-tracker.json","https://umod.org/plugins/SignTracker.cs","@{value=1; message=; text=Published; icon=check; class=success}","970","System.Object[]","2.0.1","v2.0.1","2018-08-02 23:41:50","2018-08-02T23:41:50+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,imported,administration,logging,tracking,signs","2018-08-02T23:41:44Z","2019-02-12T15:06:42Z","10","10",""
